id_autor,id_libro
2487,3797
2487,3955
2487,4380
2487,5386
2487,5387
2487,6903
2487,6863
2487,7042
2487,7043
2487,7063
2487,7064
2487,10531
2488,8353
2489,5180
2490,8440
2491,9571
2491,9572
2491,10444
2492,3102
2493,7149
2494,177
2495,82
2496,558
2497,6187
2498,196
2499,11112
2500,3117
2500,3315
2501,1362
2502,10058
2503,1470
2504,10107
2505,4329
2505,6164
2506,2657
2506,4001
2506,4689
2506,6982
2507,2806
2508,2794
2509,7931
2510,3146
2511,871
2511,1009
2511,2155
2511,4707
2511,5028
2511,7379
2511,9808
2512,7348
2513,7664
2513,10653
2513,10867
2514,8029
2515,7047
2516,3972
2517,6199
2518,7713
2519,4326
2520,7330
2521,8213
2522,9527
2523,2601
2524,1024
2525,7901
2526,8263
2527,2665
2527,5991
2528,6942
2529,619
2529,681
2529,2390
2529,2391
2529,2645
2529,2902
2530,10866
2531,5822
2532,1847
2533,4289
2534,2686
2534,2723
2535,788
2536,608
2537,8546
2538,41
2539,261
2539,629
2539,814
2539,979
2539,1259
2539,1919
2539,2989
2540,673
2541,3327
2542,9784
2543,6605
2543,6608
2543,6972
2543,7514
2543,7811
2543,8165
2543,8900
2543,8982
2543,9351
2543,9662
2544,9698
2545,5756
2545,9637
2545,10310
2546,2152
2547,1209
2548,2046
2548,6132
2548,6134
2548,6137
2548,6162
2549,5715
2549,7053
2550,2168
2550,2349
2552,667
2552,730
2552,1042
2552,1044
2552,1216
2552,1397
2552,1660
2552,1661
2552,2036
2552,2346
2552,2641
2552,2836
2552,2901
2553,2507
2553,4162
2553,4320
2553,4481
2553,6527
2554,2031
2554,4567
2554,4759
2555,8698
2556,8109
2557,7333
2558,318
2558,1032
2558,2717
2558,2774
2558,3129
2558,3130
2558,3361
2558,3469
2558,4275
2558,5555
2558,5753
2558,5881
2558,6938
2558,8645
2558,9820
2558,9899
2558,10106
2558,10168
2558,10598
2559,5431
2560,9677
2561,950
2562,4550
2562,5029
2562,2151
2563,247
2564,7059
2565,7494
2566,10491
2567,10355
2568,5501
2568,10493
2569,6719
2570,465
2570,5360
2571,3275
2571,7154
2572,378
2573,8503
2574,6720
2575,8548
2576,9943
2577,907
2577,10826
2577,11043
2578,5548
2579,404
2579,460
2579,600
2579,4782
2579,5016
2580,4226
2581,8634
2582,4288
2583,7307
2584,9569
2585,1261
2585,2833
2585,4303
2585,5270
2585,6962
2585,7298
2585,7299
2585,8863
2585,9560
2585,10818
2586,10503
2587,1206
2588,4566
2588,6959
2588,8058
2589,11024
2590,5096
2591,7465
2591,7634
2591,7922
2591,9005
2592,7367
2593,1433
2593,2847
2593,3533
2593,4057
2593,4124
2593,4265
2593,4307
2593,4433
2593,5840
2593,6265
2593,6768
2593,6792
2593,6793
2593,6794
2593,7251
2593,7390
2593,7891
2593,8442
2593,8754
2593,9327
2593,9328
2593,9519
2593,9813
2593,10103
2593,10241
2593,10713
2593,10790
2593,10933
2594,6942
2594,10019
2594,10185
2594,10778
2594,11111
2595,2928
2596,681
2597,7350
2597,8133
2598,6726
2599,10410
2600,6422
2601,689
2602,5315
2603,1458
2604,1282
2604,2646
2604,6187
2604,6384
2605,8456
2606,2852
2607,5207
2608,265
2609,287
2609,1470
2610,5194
2611,8042
2611,9997
2612,788
2612,1128
2612,2047
2612,6572
2613,1052
2613,1587
2613,1989
2613,2484
2613,3345
2613,4276
2613,4719
2613,4752
2613,4753
2613,4783
2613,4816
2613,4958
2613,5608
2613,6232
2613,9441
2613,9540
2613,10777
2614,3948
2615,7473
2616,8968
2617,6207
2618,66
2619,1156
2620,187
2621,10855
2622,432
2622,432
2623,4765
2623,7027
2623,9130
2624,8128
2625,2123
2626,1422
2627,8601
2628,9287
2629,3675
2629,10216
2629,10285
2629,10451
2629,10835
2630,3213
2631,1039
2632,8889
2633,7201
2633,8977
2633,9117
2634,10704
2635,85
2636,691
2637,2411
2638,3385
2639,600
2639,4153
2640,6294
2641,10397
2642,233
2643,9044
2644,6552
2645,1808
2645,4331
2646,6199
2647,8546
2648,8220
2648,8356
2648,8962
2648,10132
2648,10205
2649,5541
2650,3206
2651,533
2652,3862
2653,2193
2654,10921
2655,1910
2656,7787
2657,4038
2658,1766
2659,5051
2659,9824
2660,4145
2661,4050
2662,7269
2663,8303
2663,8288
2663,8314
2663,8398
2663,8399
2663,8735
2663,9219
2663,9227
2663,9799
2663,10176
2663,10367
2664,11110
2665,3992
2666,3368
2667,2462
2668,8767
2669,7343
2670,6413
2671,6550
2672,2455
2672,2702
2672,3484
2672,3737
2672,4157
2672,4638
2672,5030
2672,9082
2672,10769
2672,10811
2673,6415
2674,10145
2675,156
2675,3340
2676,305
2676,326
2676,358
2676,374
2676,396
2676,576
2676,577
2676,646
2676,654
2676,663
2676,664
2676,867
2676,901
2676,949
2676,1169
2676,1715
2676,2045
2676,4847
2676,5022
2676,5182
2676,5174
2676,5362
2676,5365
2676,5755
2676,5873
2676,5874
2676,5875
2676,6892
2677,10218
2678,360
2678,736
2678,1976
2678,2802
2678,4659
2678,6243
2678,6664
2679,6570
2680,1960
2681,6449
2682,906
2682,10847
2683,6234
2684,3029
2685,1758
2686,1758
2687,8135
2688,10931
2689,1366
2690,5139
2691,607
2692,10483
2693,9089
2694,2120
2694,2121
2695,10523
2696,2897
2697,3244
2697,6114
2698,5201
2699,30
2700,5209
2700,7411
2700,9472
2700,10327
2701,870
2702,1808
2703,528
2703,1636
2703,1933
2703,3249
2703,3686
2703,3790
2703,3957
2703,3958
2703,4260
2703,4261
2703,4736
2703,9407
2704,3981
2705,4282
2706,10773
2706,11038
2707,1874
2707,2193
2707,7395
2708,665
2709,10938
2709,10999
2710,273
2710,1296
2711,431
2711,464
2711,2486
2711,3881
2711,8035
2712,7244
2713,3206
2714,9
2715,196
2716,6087
2717,1031
2718,5729
2718,5826
2718,7331
2718,7332
2718,8667
2718,9210
2718,9569
2719,5139
2720,7487
2721,4912
2722,8447
2723,7422
2724,9220
2725,10422
2726,3117
2727,9328
2728,8400
2729,4326
2730,9811
2730,9811
2731,4057
2731,5177
2732,9373
2733,6895
2734,2508
2734,2980
2734,2982
2734,3230
2734,3258
2734,5501
2734,5895
2734,5986
2734,5987
2734,6813
2734,6814
2734,6872
2734,6873
2734,6985
2734,8889
2734,9565
2734,10446
2734,10493
2734,10491
2734,10506
2735,3020
2736,190
2737,8734
2738,6786
2739,1759
2740,287
2740,4307
2741,4843
2742,4012
2743,7664
2744,1156
2745,5334
2746,1720
2746,1969
2746,1530
2746,2072
2746,3271
2746,3673
2746,4243
2747,1878
2748,2895
2749,9189
2750,4875
2751,378
2752,10459
2753,9053
2754,7090
2754,11042
2755,7493
2755,7889
2756,5901
2757,6573
2757,6745
2757,6746
2757,6747
2757,10510
2758,7698
2759,3751
2760,10712
2761,4913
2762,7
2763,10028
2764,9018
2765,6753
2765,8405
2765,9396
2766,6199
2767,5360
2768,4059
2768,10426
2769,10819
2769,10959
2769,11007
2770,9948
2771,8985
2772,2274
2773,954
2773,955
2773,956
2773,998
2773,999
2773,981
2773,1009
2773,1604
2774,5900
2774,5932
2774,5874
2774,6449
2774,6511
2774,6535
2774,6935
2774,7194
2774,7176
2774,7319
2774,7319
2774,7336
2774,7995
2774,8061
2774,8692
2774,9004
2774,9300
2775,8408
2776,7342
2777,5378
2778,5789
2779,5054
2780,1128
2780,9044
2781,11119
2782,9206
2783,10303
2784,2192
2784,2609
2784,3272
2784,4169
2784,4412
2784,4557
2784,5252
2784,6082
2784,6764
2784,7149
2784,8706
2784,8961
2784,9006
2784,9008
2784,9009
2784,9021
2784,9027
2784,9246
2784,9297
2784,9309
2784,9337
2784,9338
2784,9362
2784,9840
2784,9840
2784,9950
2784,9968
2784,10282
2784,10302
2784,10303
2784,10304
2784,10305
2784,10306
2784,10307
2784,10309
2784,10312
2784,10313
2784,10349
2784,10540
2784,10785
2785,9350
2786,2437
2787,1764
2788,5405
2788,5481
2789,127
2789,969
2789,9228
2790,455
2791,7334
2792,8677
2792,9557
2792,9558
2793,8431
2794,7658
2794,8383
2794,10483
2795,6629
2795,9408
2795,10681
2796,10755
2797,4468
2798,6240
2799,4885
2800,2843
2801,1230
2801,1846
2801,2365
2801,2456
2801,2818
2801,2820
2801,2824
2801,2905
2801,3487
2801,3800
2801,3882
2801,4556
2801,4558
2801,4713
2801,4714
2801,4762
2801,4855
2801,5726
2801,5732
2801,5833
2801,5889
2801,6013
2801,6099
2801,6283
2801,6766
2801,6850
2801,7384
2801,7377
2801,7387
2801,7432
2801,7432
2801,7441
2801,7442
2801,7475
2801,7504
2801,8042
2801,9112
2802,10491
2803,6342
2804,9586
2805,6352
2806,5440
2807,459
2808,2173
2809,10466
2810,6016
2811,75
2812,10638
2813,1572
2814,6834
2815,6207
2815,8261
2816,7075
2817,2151
2818,9222
2819,3604
2820,8546
2821,8385
2822,1099
2822,8938
2823,956
2823,998
2824,8664
2825,7800
2826,4087
2826,5696
2826,8546
2826,9076
2827,5884
2828,968
2828,2619
2828,2942
2828,5135
2828,8243
2828,8423
2828,8501
2829,6365
2830,4960
2830,5703
2830,8806
2831,4450
2831,6717
2831,7444
2831,8464
2831,8589
2831,8793
2831,8802
2831,8810
2831,8811
2831,8854
2831,8855
2831,8895
2831,8884
2831,8991
2831,9093
2831,9128
2831,9129
2832,2538
2833,460
2833,1039
2833,3856
2833,9759
2834,10951
2835,3008
2836,6151
2836,9935
2837,60
2837,749
2838,3951
2839,43
2840,2714
2841,1719
2842,6467
2843,2465
2843,4349
2844,1401
2845,287
2846,10208
2847,9300
2848,2899
2849,118
2849,794
2850,1873
2851,1789
2852,10258
2853,1692
2853,2183
2853,4059
2853,4259
2853,5074
2853,6450
2853,9834
2853,10848
2854,9825
2854,10755
2855,402
2855,9483
2855,11122
2856,10641
2856,10839
2856,10890
2856,10923
2856,10989
2857,4200
2858,7851
2859,3443
2860,3194
2861,1793
2862,887
2863,4061
2863,10784
2864,1253
2865,9677
2866,3950
2867,788
2867,5498
2868,2959
2869,9812
2870,2405
2871,1348
2872,11098
2873,2345
2874,7647
2875,1113
2876,608
2877,372
2878,431
2878,464
2879,6270
2880,4617
2881,4073
2881,6579
2881,6754
2881,8660
2881,8938
2881,9044
2881,10352
2882,5597
2882,6577
2882,7045
2883,5605
2883,5606
2884,404
2885,1469
2886,9795
2887,5290
2888,1458
2889,10391
2889,10654
2890,744
2891,9505
2892,350
2892,2508
2893,707
2893,709
2893,710
2893,711
2893,733
2893,1306
2893,3103
2893,3969
2893,5410
2893,8968
2894,10344
2895,622
2896,10614
2897,7959
2898,9752
2899,2505
2900,1727
2900,1899
2900,3524
2901,7493
2902,8385
2903,2111
2904,17
2904,385
2904,1600
2904,2630
2904,3336
2904,3442
2904,3935
2904,4112
2904,4187
2904,5090
2904,6226
2904,7090
2904,7285
2904,57
2905,5878
2906,9524
2907,1789
2908,5016
2908,9396
2909,6234
2910,1877
2910,2830
2910,3561
2911,1704
2911,3134
2911,4147
2911,4606
2911,4607
2911,4627
2911,5260
2911,9843
2912,10917
2913,10348
2914,3107
2915,6460
2915,6558
2915,6559
2916,4012
2916,10926
2917,4307
2918,9104
2919,530
2919,3195
2919,8167
2919,8533
2920,4326
2921,1533
2921,2885
2921,2962
2921,3016
2921,3066
2921,3767
2921,5631
2921,5632
2921,5673
2921,8543
2922,1800
2923,10824
2924,9093
2924,9156
2925,5333
2926,9338
2927,4765
2928,1935
2928,2027
2929,10287
2930,745
2931,8677
2932,264
2933,2567
2934,3173
2935,10500
2936,6846
2936,7522
2937,1059
2937,1111
2937,4922
2937,7195
2937,8539
2937,9541
2937,9794
2938,5171
2939,5139
2939,7599
2940,7573
2941,4297
2941,5087
2941,6822
2941,8248
2941,8470
2941,8551
2941,8952
2941,8981
2941,8982
2941,8983
2941,10015
2941,10381
2941,10639
2942,97
2943,1508
2944,232
2945,7654
2945,8488
2945,9677
2946,10836
2946,11061
2947,196
2948,1099
2948,1956
2948,3999
2948,4383
2948,4405
2948,4890
2948,7875
2948,8483
2948,9396
2948,10738
2948,10744
2949,6071
2950,5633
2951,8131
2952,9826
2952,9827
2953,8757
2953,9832
2954,406
2954,2032
2954,3357
2954,7946
2954,8107
2954,9499
2955,8064
2956,6717
2957,6471
2958,3767
2959,721
2960,7920
2961,8262
2962,8385
2963,6627
2964,1871
2965,7607
2966,1282
2967,1008
2967,2806
2968,4366
2968,8132
2969,3074
2969,3174
2969,4340
2969,10010
2970,953
2970,1187
2970,1348
2970,1421
2970,1893
2970,2473
2970,2505
2970,2815
2970,3322
2970,3653
2970,3932
2970,3954
2970,5200
2971,1857
2971,2907
2971,3298
2971,4043
2971,4202
2971,4350
2971,6733
2971,7008
2971,7970
2971,8119
2972,4124
2973,2950
2973,3339
2973,3512
2973,3677
2973,3951
2974,100
2975,865
2976,6680
2977,9053
2977,9776
2978,4825
2979,10884
2980,5694
2981,1505
2982,2502
2982,3855
2982,6402
2983,1003
2983,3353
2983,3354
2984,1340
2985,11008
2986,1498
2987,3328
2988,431
2988,464
2989,8005
2990,187
2991,535
2992,3416
2992,4576
2993,1200
2994,535
2995,38
2996,5419
2996,5581
2996,7747
2997,7088
2998,685
2998,2238
2998,3174
2999,4433
3000,2110
3001,4226
3002,10190
3003,161
3004,349
3005,8994
3006,3668
3006,3681
3006,3692
3007,8889
3007,8914
3007,9498
3008,4396
3009,1699
3009,4386
3009,6119
3009,8456
3010,8529
3011,8730
3012,431
3012,464
3013,4119
3014,2356
3015,10098
3016,9725
3017,4516
3018,5993
3018,5995
3019,1315
3020,3080
3020,3250
3020,4915
3020,4993
3020,6536
3020,8025
3020,10101
3020,10146
3021,5790
3022,2474
3023,2864
3024,9326
3025,6103
3026,3571
3027,154
3028,3017
3029,1561
3030,433
3030,438
3031,608
3031,7753
3032,5172
3032,8292
3033,5410
3034,9552
3034,10944
3035,3303
3036,9638
3037,6439
3038,2571
3038,4380
3039,6243
3040,10483
3041,2521
3041,4200
3042,6799
3043,10275
3044,4064
3045,10672
3046,84
3046,2766
3047,8922
3048,4324
3049,466
3050,1331
3050,1666
3050,3472
3051,6394
3052,10618
3053,3064
3054,10136
3055,10878
3056,3629
3057,748
3058,1460
3059,6046
3060,991
3060,1536
3060,2128
3060,2222
3060,2228
3060,2891
3060,2892
3060,3205
3060,3883
3060,3884
3060,4662
3060,5629
3060,6165
3060,6546
3060,7162
3060,7046
3060,7335
3060,8028
3060,8099
3060,8370
3060,8778
3060,9048
3060,9331
3061,3514
3062,5766
3062,7271
3062,8182
3063,3408
3064,10536
3064,10562
3065,1998
3065,6075
3065,7447
3065,9291
3065,9322
3065,9342
3065,9484
3065,10254
3066,5453
3067,2004
3068,1292
3069,9747
3070,8546
3071,8481
3072,1691
3073,1809
3074,7664
3074,10653
3074,10867
3075,624
3075,1250
3075,2300
3075,2724
3075,5329
3075,5770
3075,5851
3075,5851
3075,5935
3075,6103
3075,6277
3075,8835
3076,5504
3077,8
3078,380
3078,660
3078,962
3078,3583
3078,4321
3079,5858
3080,8398
3081,5350
3082,2490
3083,1035
3084,788
3085,484
3085,553
3085,692
3085,1063
3085,2465
3085,2515
3085,3020
3085,3021
3085,5479
3085,5729
3085,5826
3085,5911
3085,7331
3085,7332
3085,7657
3085,7946
3085,8625
3085,8808
3085,9095
3085,9210
3085,9306
3085,9569
3085,9607
3085,9974
3086,5330
3087,10946
3088,8189
3088,10374
3088,10375
3088,34
3089,10945
3090,82
3091,1128
3092,1643
3092,6739
3093,6879
3093,8720
3094,196
3095,5016
3096,4828
3096,7836
3097,4689
3098,2144
3099,2813
3099,6254
3099,6404
3099,7224
3099,7861
3099,9276
3100,3239
3101,2959
3102,10070
3103,2356
3103,5568
3104,11112
3105,6849
3106,6050
3107,788
3108,3031
3109,5531
3109,6222
3109,6223
3110,4825
3110,10058
3111,607
3112,10106
3113,58
3113,250
3113,658
3113,701
3113,858
3113,874
3113,875
3113,876
3113,878
3113,894
3113,947
3113,1290
3113,1544
3113,2443
3114,10402
3115,3882
3115,5833
3115,6283
3115,7432
3115,7432
3115,7441
3115,7475
3115,7504
3115,9112
3116,6746
3117,991
3118,3577
3119,5798
3119,6890
3120,9531
3121,987
3122,10446
3123,3968
3123,4008
3123,8230
3124,8796
3125,6749
3126,8793
3127,10282
3128,5533
3129,904
3130,6155
3130,8352
3130,8353
3130,9000
3130,9001
3130,9546
3131,4240
3132,2594
3133,3409
3134,1366
3134,1682
3134,1727
3134,1728
3134,1899
3134,3538
3134,3524
3134,4071
3135,5178
3136,310
3136,6790
3136,8798
3136,9198
3137,3355
3137,4803
3137,7236
3138,4059
3139,3195
3139,8167
3139,8533
3140,4216
3141,6898
3142,10190
3143,10517
3144,1458
3145,308
3146,1986
3147,9279
3148,5140
3149,4322
3150,9990
3151,1237
3152,3747
3152,5628
3153,5161
3154,2399
3155,462
3156,311
3157,3162
3157,5139
3158,4264
3159,461
3159,500
3159,607
3159,1333
3159,1513
3159,1527
3159,1528
3159,1529
3159,2344
3159,3380
3159,3452
3159,3718
3159,4034
3159,4427
3159,4428
3159,4429
3159,5000
3159,5333
3159,8448
3159,8372
3159,8525
3160,6800
3161,8190
3161,8191
3162,1759
3162,4331
3162,4355
3162,8258
3162,9188
3162,9426
3162,9589
3162,9788
3162,10224
3162,10270
3162,10453
3162,10873
3162,10874
3163,10491
3164,3934
3165,7684
3166,5462
3167,6432
3168,769
3168,2084
3168,2795
3168,2796
3168,2934
3168,2999
3168,3301
3168,4358
3169,3262
3169,3535
3169,6113
3169,6478
3169,6561
3170,489
3171,961
3171,1200
3171,2752
3171,4366
3171,8487
3171,8735
3172,6224
3173,1158
3173,2283
3174,8565
3175,4231
3175,4232
3176,4808
3176,10052
3176,10102
3177,6708
3178,10748
3179,11072
3180,5036
3181,4563
3182,5732
3183,9388
3183,10268
3184,9626
3185,10400
3186,2557
3187,1315
3187,3879
3188,5993
3188,5995
3189,10739
3190,9648
3191,406
3192,5375
3192,5717
3192,6217
3192,6762
3192,7223
3192,7701
3192,7988
3192,8142
3193,1037
3193,6894
3193,8660
3193,9396
3193,11061
3194,10595
3195,10884
3196,1369
3197,1159
3197,2573
3197,4018
3197,4128
3197,6620
3197,6697
3197,6737
3197,7465
3197,7825
3197,8813
3197,9079
3197,10474
3197,10495
3197,10607
3197,10754
3198,230
3199,9395
3200,10597
3201,7402
3202,5223
3203,10277
3203,10278
3203,10279
3204,11023
3205,6169
3206,10535
3206,10561
3207,7677
3208,4505
3209,9919
3209,9931
3209,10754
3210,10759
3211,6573
3212,7353
3212,7521
3213,5632
3214,8467
3215,195
3216,127
3216,132
3216,742
3216,8976
3217,1760
3218,9714
3219,3027
3219,3032
3220,9381
3221,835
3221,1067
3222,3981
3223,6761
3224,1037
3224,6199
3225,8856
3226,1809
3227,1809
3228,2936
3229,372
3229,1384
3229,2899
3229,9396
3230,10102
3230,10213
3231,2356
3232,8955
3233,196
3233,2012
3233,2933
3233,3070
3233,3557
3233,3656
3233,3720
3233,3721
3233,3794
3233,3989
3233,4168
3233,4206
3233,5450
3233,6769
3233,6826
3233,6840
3233,6986
3233,8389
3233,8435
3233,8453
3233,8669
3233,8945
3234,10449
3235,4176
3236,416
3236,6681
3237,3156
3238,1239
3238,1719
3238,2082
3238,4226
3238,9400
3239,1321
3239,1453
3239,2959
3239,7008
3239,8286
3240,10757
3240,10758
3240,11028
3240,11085
3240,11118
3240,11127
3240,13
3240,18
3241,8546
3242,7800
3242,7802
3243,5603
3244,8116
3245,10897
3246,6849
3247,788
3248,9837
3249,1458
3250,9341
3251,2921
3252,6006
3253,293
3254,10918
3254,10919
3256,2689
3256,2825
3257,3348
3258,218
3258,1778
3258,5235
3259,5369
3260,2678
3260,4417
3261,8236
3262,6634
3263,4294
3264,3697
3265,703
3265,347
3266,5211
3267,9066
3268,9890
3268,9891
3269,9351
3270,6394
3271,5047
3271,6987
3272,6713
3272,6713
3273,3056
3274,6188
3275,7491
3275,10218
3276,8109
3277,2005
3278,5154
3279,1315
3280,9916
3281,6625
3282,914
3283,10192
3284,2257
3284,3787
3284,3918
3284,4712
3284,5183
3284,7544
3284,7849
3285,1806
3286,9238
3286,9842
3286,10017
3286,10169
3286,10415
3287,7232
3288,3619
3289,4531
3290,4980
3291,2090
3291,2134
3291,4248
3291,9109
3292,3005
3292,5460
3292,7221
3292,9016
3292,9469
3292,54
3293,2432
3294,6068
3295,1992
3296,8020
3297,265
3297,541
3297,542
3297,849
3297,1191
3297,1323
3297,2842
3297,2843
3297,2996
3297,3137
3297,4331
3297,9438
3297,9877
3297,10013
3297,22
3298,3820
3299,2538
3299,8405
3300,9282
3300,9797
3300,10510
3301,2317
3302,1796
3302,1896
3302,2841
3302,3259
3302,3527
3302,5923
3302,7890
3302,9431
3303,3516
3304,146
3305,9393
3306,5004
3307,3612
3308,9408
3309,4759
3310,8546
3311,5453
3312,10608
3313,543
3314,1275
3314,1390
3315,9716
3316,6018
3317,7333
3318,5170
3319,8600
3320,124
3320,127
3320,128
3320,132
3320,134
3320,132
3320,140
3320,741
3320,742
3320,756
3320,750
3320,736
3320,763
3320,969
3320,1369
3320,1583
3320,2094
3320,2726
3320,2744
3320,3353
3320,3354
3320,6936
3320,8546
3320,8976
3320,9228
3321,655
3321,5196
3321,5976
3321,6923
3321,8267
3321,8665
3321,10605
3321,10762
3322,9751
3323,7008
3323,9169
3324,2001
3324,3802
3324,3778
3324,6590
3324,6644
3324,6645
3324,6670
3324,8071
3324,8276
3324,9201
3324,9234
3325,8385
3326,6690
3326,9874
3327,2821
3328,6068
3328,6065
3328,6070
3328,6071
3328,6072
3328,6100
3328,6101
3328,6102
3329,127
3329,742
3329,9457
3330,10098
3331,4992
3332,9055
3333,2337
3333,2524
3333,2525
3333,2526
3333,5845
3333,5846
3333,6799
3333,7342
3334,9335
3335,9677
3336,9796
3337,5311
3338,4886
3338,6081
3338,6679
3338,7876
3338,9922
3339,8546
3340,2082
3341,1280
3341,1424
3342,3363
3343,10928
3344,7333
3345,2001
3346,9875
3347,9801
3348,523
3348,2698
3349,7512
3349,9059
3349,9374
3350,5303
3351,4237
3351,5734
3351,7866
3351,8956
3351,9917
3351,10233
3351,10233
3351,10522
3351,10522
3351,10546
3351,10669
3351,10727
3351,10727
3351,10728
3351,10728
3351,10743
3351,10767
3351,10767
3351,10788
3351,10846
3351,10846
3351,10880
3351,10880
3351,10893
3351,10924
3352,5860
3352,9263
3353,10866
3353,10984
3353,10980
3353,10993
3353,11036
3353,11037
3353,11067
3353,11068
3353,11069
3353,11080
3353,11081
3353,11082
3353,11087
3353,11089
3353,11096
3353,11097
3353,11099
3353,11102
3353,11103
3353,11106
3353,11108
3353,11117
3353,11126
3353,1
3353,2
3353,4
3353,5
3354,4179
3355,1462
3356,8067
3356,9751
3357,5311
3358,5219
3359,4226
3360,2364
3360,4782
3361,803
3362,6852
3363,2765
3364,3205
3365,1596
3365,2555
3365,2567
3365,2578
3365,2579
3365,2580
3365,2581
3365,2582
3365,2614
3365,2631
3365,3938
3365,3939
3365,3940
3365,3941
3365,3962
3365,3907
3365,3965
3365,3996
3365,4020
3365,4047
3365,4048
3365,4247
3365,5841
3365,6863
3365,6929
3365,7719
3365,10756
3365,10986
3366,8514
3367,353
3367,4091
3367,4188
3367,6018
3367,6172
3367,7338
3367,8757
3368,505
3369,6442
3370,10000
3371,174
3371,176
3372,7065
3373,5322
3373,6171
3373,6915
3373,7954
3374,6503
3375,7638
3376,6443
3377,10946
3378,5517
3378,8735
3379,59
3379,110
3379,137
3379,410
3379,608
3379,1053
3380,4844
3381,10213
3382,5172
3382,8292
3383,1607
3383,3857
3383,3912
3384,2572
3385,9795
3386,1150
3387,8546
3388,135
3388,4959
3388,5911
3389,1165
3390,886
3390,3573
3391,2749
3392,9262
3392,9573
3393,1680
3394,2768
3394,8938
3395,5985
3395,6271
3395,7595
3395,7596
3395,9865
3395,9955
3395,10199
3396,566
3397,7493
3398,3001
3399,9832
3399,11070
3400,3042
3401,6076
3402,11008
3403,1034
3403,2529
3403,2607
3403,2877
3403,4957
3403,9881
3404,5133
3405,7498
3406,2545
3406,3909
3406,3910
3406,6398
3407,1315
3407,10613
3408,1880
3408,10190
3409,8019
3410,400
3410,7677
3411,5996
3412,431
3412,464
3413,5124
3414,3866
3414,3174
3414,8577
3415,5300
3416,7885
3417,2867
3417,7618
3417,7619
3417,7620
3417,7629
3417,8185
3417,8473
3418,9581
3419,4667
3419,6549
3419,7453
3419,9606
3419,10162
3420,1809
3421,6022
3422,791
3423,5138
3423,6307
3424,171
3425,4367
3426,3569
3427,3312
3427,3750
3427,4945
3427,6663
3427,9025
3427,9199
3427,9251
3427,9295
3427,9353
3427,9365
3427,9936
3428,402
3429,930
3429,2320
3429,5286
3429,5287
3430,3841
3431,11039
3432,73
3433,8541
3434,7744
3434,8413
3435,2201
3435,4641
3436,2721
3437,206
3438,7930
3439,40
3439,249
3439,4210
3439,7681
3439,11017
3440,452
3440,970
3440,1992
3440,2301
3440,2309
3440,2329
3440,2388
3440,2394
3440,3107
3440,5592
3440,5936
3441,8256
3442,6144
3443,25
3444,9739
3445,1081
3446,11008
3447,3566
3448,5901
3449,371
3449,2123
3450,8402
3451,476
3451,532
3451,560
3451,924
3451,1140
3451,1439
3451,1441
3451,4616
3451,5350
3452,9982
3452,10941
3453,5887
3454,10979
3455,5948
3456,2117
3456,3412
3456,5354
3457,8040
3458,10351
3459,1470
3460,881
3461,4169
3461,10312
3462,1315
3463,4525
3463,9569
3464,5244
3465,8064
3466,2356
3467,10980
3467,14
3468,8962
3468,10132
3468,10205
3468,10555
3469,7543
3470,10536
3470,10561
3470,10562
3471,1550
3471,2386
3471,5296
3471,5297
3471,5298
3471,5194
3471,5300
3471,7968
3472,3134
3473,8580
3474,10660
3475,1546
3476,4782
3477,6901
3477,6916
3478,9608
3479,8952
3480,8064
3481,10689
3482,2692
3483,243
3483,1414
3484,2865
3485,5273
3486,8756
3487,9295
3488,6631
3489,4555
3490,1448
3490,2313
3490,2549
3490,2596
3490,1195
3490,3726
3490,4941
3490,5101
3490,5111
3490,7333
3490,7920
3491,5186
3492,10404
3493,8807
3493,9390
3493,9477
3493,8230
3493,10338
3493,10671
3494,9207
3495,161
3495,821
3495,952
3495,2328
3495,2355
3495,4023
3495,7713
3495,7727
3496,3871
3497,4007
3498,1481
3499,1771
3500,7404
3500,7549
3501,7374
3502,1008
3502,1037
3502,1085
3502,2452
3502,2806
3502,3643
3502,4376
3502,4858
3502,5058
3502,6435
3502,7186
3502,7550
3502,7854
3502,8766
3502,8784
3502,9194
3502,9283
3502,9396
3502,9501
3502,3553
3502,10565
3502,10665
3503,2458
3503,3894
3503,8765
3503,8771
3503,9049
3503,10608
3503,10980
3503,14
3504,6680
3505,9222
3506,1522
3506,2095
3506,2160
3506,2214
3506,2629
3506,2676
3506,3658
3506,3807
3506,4755
3506,4788
3506,5075
3506,5123
3506,5767
3506,5768
3506,5769
3506,5817
3506,9517
3506,9518
3506,9550
3506,9551
3507,3660
3508,4579
3509,347
3510,1473
3511,6955
3512,3607
3513,7333
3514,4634
3514,5150
3514,8102
3514,9373
3514,9665
3515,8787
3516,3206
3516,3328
3516,3649
3517,10535
3518,4367
3518,8615
3519,9888
3520,4490
3520,5210
3520,6776
3520,7126
3520,7489
3520,9946
3521,4226
3522,2860
3523,11
3524,8923
3525,3400
3525,6654
3526,9607
3527,2281
3528,2851
3528,4990
3528,5156
3528,5328
3528,5633
3528,6764
3528,8519
3528,9044
3529,10355
3529,10356
3529,10368
3530,9530
3531,11127
3531,13
3531,18
3532,8548
3533,10057
3534,8817
3535,9211
3536,1306
3537,10269
3538,2144
3539,3239
3540,221
3541,4144
3542,10
3543,2871
3543,6142
3544,8517
3545,6392
3546,590
