id,nombre
2360,Elisa Cerdan
2361,Elisabeth Elliot
2362,Elisabeth Jean Wood
2363,Elisabeth Kübler-Ross
2364,Elisabeth Stopp
2365,Elisabeth Sussman
2366,Elisabeth Waters
2367,Elise Broach
2368,Elise Fried
2369,Elise Juska
2370,Elivia Savadier
2371,Eliza Gaynor Minden
2372,Eliza Minot
2373,Elizabeth     Stewart
2374,Elizabeth  Davis
2375,Elizabeth  George
2376,Elizabeth  Gray
2377,Elizabeth A. Lynn
2378,Elizabeth A. Schultz
2379,Elizabeth Alexander
2380,Elizabeth Ann Scarborough
2381,Elizabeth Berg
2382,Elizabeth Bishop
2383,Elizabeth C. Economy
2384,Elizabeth Castro
2385,Elizabeth Clare Prophet
2386,Elizabeth Dalton
2387,Elizabeth F. Cooke
2388,Elizabeth Gaskell
2389,Elizabeth George
2390,Elizabeth Gilbert
2391,Elizabeth Hall Witherell
2392,Elizabeth Hardwick
2393,Elizabeth Heine
2394,Elizabeth Hillman Waterston
2395,Elizabeth Hoyt
2396,Elizabeth J. Asteraki
2397,Elizabeth Jusino
2398,Elizabeth Knowles
2399,Elizabeth Kostova
2400,Elizabeth L. Fuller
2401,Elizabeth Lowell
2402,Elizabeth M. Butler
2403,Elizabeth Mann
2404,Elizabeth Mayne
2405,Elizabeth McCracken
2406,Elizabeth Moon
2407,Elizabeth Noble
2408,Elizabeth Peters
2409,Elizabeth Plater-Zyberk
2410,Elizabeth Russell Miller
2411,Elizabeth Sayles
2412,Elizabeth Silverthorne
2413,Elizabeth Stevens Girsch
2414,Elizabeth Stewart
2415,Elizabeth Story Donno
2416,Elizabeth Strout
2417,Elizabeth Stuart Phelps
2418,Elizabeth von Arnim
2419,Elizabeth Wagele
2420,Elizabeth Watson Scharffenberger
2421,Elizabeth Wein
2422,Elizabeth Wurtzel
2423,Elizabeth Wyckoff
2424,Ellen Anker
2425,Ellen Archer
2426,Ellen Conroy Kennedy
2427,Ellen Evert Hopman
2428,Ellen Gordon Reeves
2429,Ellen Guon
2430,Ellen H. Bleiler
2431,Ellen Klages
2432,Ellen Kushner
2433,Ellen Marriage
2434,Ellen Meloy
2435,Ellen Raskin
2436,Ellen Weiss
2437,Elliot Aronson
2438,Elliot S. Maggin
2439,Elliott A. Norse
2440,Elliott Currie
2441,Elliott Erwitt
2442,Ellis Weiner
2443,Elmer Kennedy-Andrews
2444,Elmore Leonard
2445,Eloise Wilkin
2446,Elsa Mateo
2447,Elspeth Huxley
2448,Elvi Rhodes
2449,Elvis Costello
2450,Elwood Reid
2451,Elye J. Alexander
2452,Emerson Eggerichs
2453,Emerson Spartz
2454,Emil Brunner
2455,Emil M. Cioran
2456,Emile Martel
2457,Émile Zola
2458,Emilie Griffin
2459,Emilie Rose
2460,Emily Agar
2461,Emily Barr
2462,Emily Blake
2463,Emily Brontë
2464,Emily Dickinson
2465,Emily Fiegenshuh
2466,Emily Giffin
2467,Emily Jenkins
2468,Emily Mann
2469,Emily Townsend Vermeule
2470,Emine Sevgi Özdamar
2471,Emma Barker
2472,Emma Bull
2473,Emma Donoghue
2474,Emma Holly
2475,Emma McLaughlin
2476,Emma Merritt
2477,Emma Walton Hamilton
2478,Emmanuel Le Roy Ladurie
2479,Emmanuel Le Roy-Ladurie
2480,Emmanuel Pailler
2481,Emmanuel Rhoides
2482,Emmuska Orczy
2483,Empedocles
2484,Enid Blyton
2485,Enric Tremps
2486,Enrico Marini
2487,Eoin Colfer
2488,Eörs Szathmáry
2489,Ephraim McLean
2490,Ephraim Sevela
2491,Epictetus
2492,Erasmus
2493,Ergin Altay
2494,Erhan Sunar
2495,Eric     Weiner
2496,Eric  Kim
2497,Eric A. Meyer
2498,Eric B. Martin
2499,Eric Baker
2500,Eric Bentley
2501,Eric Bischoff
2502,Eric Bronson
2503,Eric Brown
2504,Eric Carle
2505,Eric Chaisson
2506,Eric Flint
2507,Eric Frank Russell
2508,Eric H.F. Law
2509,Eric Hansen
2510,Eric Hanson
2511,Eric Hobsbawm
2512,Eric Homberger
2513,Eric Idle
2514,Eric Jensen
2515,Eric John
2516,Eric Klinenberg
2517,Eric Knight
2518,Eric Lindor Fall
2519,Eric McLuhan
2520,Eric Michael Summerer
2521,Eric Mosbacher
2522,Eric Muss-Barnes
2523,Eric P. Kelly
2524,Eric Pascarello
2525,Eric R. Kandel
2526,Eric R. Wolf
2527,Eric Rasmussen
2528,Eric Salem
2529,Eric Schlosser
2530,Eric Searleman
2531,Eric Shanower
2532,Eric Steiger
2533,Eric Sykes
2534,Eric Tyson
2535,Eric Van Lustbader
2536,Eric Wight
2537,Erica Funkhouser
2538,Erica Jankovich
2539,Erica Jong
2540,Erica Orloff
2541,Éric-Emmanuel Schmitt
2542,Erich Auerbach
2543,Erich Fromm
2544,Erich Gamma
2545,Erich Maria Remarque
2546,Erik  Larson
2547,Erik Darling
2548,Erik Larson
2549,Erika Tamar
2550,Erin McCarthy
2551,Erin McKean
2552,Erin St. Claire
2553,Erle Stanley Gardner
2554,Ernest Alfred Vizetelly
2555,Ernest Becker
2556,Ernest Drake
2557,Ernest Gellner
2558,Ernest Hemingway
2559,Ernest J. Gaines
2560,Ernest Lawrence Thayer
2561,Ernest Reiss
2562,Ernesto Laclau
2563,Ernesto Mestre-Reed
2564,Ernesto Sabato
2565,Ernle Bradford
2566,Ernst  Fuchs
2567,Ernst E. Jonas
2568,Ernst Kaiser
2569,Errol Flynn
2570,Erroll McDonald
2571,Erving Goffman
2572,Erwin Raphael McManus
2573,Esao Andrews
2574,Esmeralda Santiago
2575,Esteban Maroto
2576,Estelle B. Freedman
2577,Esther Allen
2578,Esther Derby
2579,Esther M. Friesner
2580,Esther Pearl Watson
2581,Esther Perel
2582,Esther Schor
2583,Eteel Lawson
2584,Ethan Van Sciver
2585,Eudora Welty
2586,Eugene Braunwald
2587,Eugene Hudson Long
2588,Eugène Ionesco
2589,Eugene J. McCarthy
2590,Eugene Linden
2591,Eugene O'Neill
2592,Eugenio Montale
2593,Euripides
2594,Eva Brann
2595,Eva-Maria Metcalf
2596,Evan Solomon
2597,Evan Thomas
2598,Evangeline Walton
2599,Evelyn C. White
2600,Evelyn Cisneros
2601,Evelyn Mayerson
2602,Evelyn Rogers
2603,Evelyn Vaughn
2604,Evelyn Waugh
2605,Everyman's Library
2606,Evon Zerbetz
2607,Ewan McGregor
2608,Ezra Pound
2609,F. Gwynplaine MacIntyre
2610,F. Max Müller
2611,F. Murray Abraham
2612,F. Paul Wilson
2613,F. Scott Fitzgerald
2614,F.F. Bruce
2615,F.H. Mares
2616,F.N. Robinson
2617,F.P. Long
2618,F.W. Hall
2619,F.X. Toole
2620,Fabian Nicieiza
2621,Faith D'Aluisio
2622,Faïza Guène
2623,Fannie Flagg
2624,Fari Amini
2625,FASA Corporation
2626,Fatemeh Keshavarz
2627,Fatih Özgüven
2628,Faye Perozich
2629,Federico García Lorca
2630,Federico Villegas Silva Lezama
2631,Felicia Dale
2632,Félix Guattari
2633,Fern Michaels
2634,Ferris Cook
2635,Fibben Hald
2636,Fidelis Morgan
2637,Fiona  Shaw
2638,Fiona McAuslan
2639,Fiona Patton
2640,Fiona Stafford
2641,Fiona Stephen
2642,Fiona Walker
2643,Fitz-James O'Brien
2644,Flann O'Brien
2645,Flannery O'Connor
2646,Fletcher Pratt
2647,Fleur Adcock
2648,Florence Lamborn
2649,Florence Mortimer
2650,Flores Alexander Forbes
2651,Fodor's Travel Publications Inc.
2652,Fontaine Dollas Dubus
2653,Ford Madox Ford
2654,Forrest Gander
2655,Fran Leeper Buss
2656,Fran Warde
2657,Frances Beer
2658,Frances Burney
2659,Frances Butwin
2660,Frances Frenaye
2661,Frances Gies
2662,Frances Goodrich
2663,Frances Hodgson Burnett
2664,Frances J. Roberts
2665,Frances L. Ilg
2666,Frances Liardet
2667,Frances Mayes
2668,Frances McCullough
2669,Frances Morris
2670,Frances Oliver
2671,Frances Stonor Saunders
2672,Francesca Lia Block
2673,Francesca Yorke
2674,Francine du Plessix Gray
2675,Francine Kass
2676,Francine Pascal
2677,Francine Patterson
2678,Francine Prose
2679,Francine Segan
2680,Francis Davis
2681,Francis Golffing
2682,Francis Ledoux
2683,Francis Mason
2684,Francis Mathy
2685,Francis Maynell
2686,Francis Meynell
2687,Francis O'Gorman
2688,Francis Ray
2689,Francis Steegmuller
2690,Francis Stevens
2691,Francis Wheen
2692,Francisco J. González
2693,Francisco Rodriguez de Lecea
2694,François Rabelais
2695,Françoise Adelstain
2696,Frank  Graham
2697,Frank  Muller
2698,Frank Beddor
2699,Frank Darabont
2700,Frank E. Peretti
2701,Frank Furedi
2702,Frank Gannon
2703,Frank Herbert
2704,Frank J. Moore
2705,Frank Jonker
2706,Frank Justus Miller
2707,Frank Kermode
2708,Frank M. Carrano
2709,Frank MacShane
2710,Frank McConnell
2711,Frank McCourt
2712,Frank Morrison
2713,Frank Moss
2714,Frank N. Magill
2715,Frank Norris
2716,Frank P. Incropera
2717,Frank Portman
2718,Frank Quitely
2719,Frank R. Stockton
2720,Frank Romany
2721,Frank Sheed
2722,Frank Shuffelton
2723,Frank T. Merrill
2724,Frank Teran
2725,Frank Warren
2726,Frank Wedekind
2727,Frank William Jones
2728,Frank Zappa
2729,Frank Zingrone
2730,Frank Zöllner
2731,Frankie Frankeny
2732,Frans Lasson
2733,Frans Thomése
2734,Franz Kafka
2735,Frazer Irving
2736,Frazier Irving
2737,Fred Anderson
2738,Fred Burke
2739,Fred Chappel
2740,Fred Chappell
2741,Fred Goodman
2742,Fred Kaplan
2743,Fred Marcellino
2744,Fred Melton
2745,Fred Pearce
2746,Fred Saberhagen
2747,Fred Schwarzbach
2748,Fred Wan
2749,Freda Titford
2750,Freddy Michalski
2751,Frederica Matthewes-Green
2752,Frederick A. Blossom
2753,Frederick Burkhardt
2754,Frederick C. Beiser
2755,Frederick Charles Copleston
2756,Frederick Deluvier
2757,Frederick Douglass
2758,Frederick Exley
2759,Frederick H. Fornoff
2760,Frederick K. Goodwin
2761,Frederick P. Brooks Jr.
2762,Frederick P. Lenz
2763,Frederick R. Karl
2764,Frederick Seitz
2765,Frederik Pohl
2766,Fredric Brown
2767,Fredric Dannen
2768,Fredson Bowers
2769,Freeman Wong
2770,Frieda Hughes
2771,Friedrich A. Hayek
2772,Friedrich Dürrenmatt
2773,Friedrich Engels
2774,Friedrich Nietzsche
2775,Friedrich Reck-Malleczewen
2776,Friedrich Solmsen
2777,Fritha Goodey
2778,Fritjof Capra
2779,Fritz Eichenberg
2780,Fritz Leiber
2781,Fulton J. Sheen
2782,Fuyumi Ono
2783,Fyodor Dostoevsky
2784,Fyodor Dostoyevsky
2785,G. Aroul
2786,G. Blakemore Evans
2787,G. Edward White
2788,G. Richard Shell
2789,G. Thomas Tanselle
2790,G. Tubach
2791,G.E. Bentley Jr.
2792,G.E.M. Anscombe
2793,G.K. Chesterton
2794,G.M.A. Grube
2795,G.P. Goold
2796,G.R. Thompson
2797,G.S. Conway
2798,G.W. Bowersock
2799,Gabi Payn
2800,Gabriel Brownstein
2801,Gabriel García Márquez
2802,Gabriel Josipovici
2803,Gabriel Marruzzo
2804,Gabriel Rodríguez
2805,Gabrielle Ann Euvino
2806,Gabrielle de Cuir
2807,Gabrielle Weiss
2808,Gadi Bloom
2809,Gail A. Eisnitz
2810,Gail Carson Levine
2811,Gail Godwin
2812,Gail Grant
2813,Gail Omvedt
2814,Gail Owens
2815,Gaius Julius Caesar
2816,Galadriel Waters
2817,Gale Gand
2818,Galileo Galilei
2819,Galina Krasskova
2820,Galway Kinnell
2821,Ganganatha Jha
2822,Gardner Dozois
2823,Gareth Stedman Jones
2824,Garrett Sutton
2825,Garrick Hagon
2826,Garrison Keillor
2827,Garry Nelson
2828,Garry Wills
2829,Garth Ennis
2830,Garth Nix
2831,Garth Williams
2832,Gary    Myers
2833,Gary A. Braunbeck
2834,Gary Amaro
2835,Gary B. Nash
2836,Gary Blythe
2837,Gary Carey
2838,Gary Chalk
2839,Gary Chapman
2840,Gary Colombo
2841,Gary Dumm
2842,Gary E. Schwartz
2843,Gary Erskine
2844,Gary Friedrich
2845,Gary Fry
2846,Gary Gianni
2847,Gary Handwerk
2848,Gary Hoppenstand
2849,Gary K. Carey
2850,Gary L. Blackwood
2851,Gary L. Hardcastle
2852,Gary Oates
2853,Gary Paulsen
2854,Gary Richard Thompson
2855,Gary Russell
2856,Gary Smalley
2857,Gary Smith
2858,Gary Snyder
2859,Gary W. Eldred
2860,Gary W. Potter
2861,Gary Yukl
2862,Gaston Leroux
2863,Gavin Baddeley
2864,Gavin Menzies
2865,Gay Talese
2866,Gayden Metcalfe
2867,Gayle Lynds
2868,Gelsey Kirkland
2869,Gemma Gallart
2870,Gemma O'Connor
2871,Gemma Rovira
2872,Gemma Rovira Ortega
2873,Gena Showalter
2874,Gene  Stone
2875,Gene A. Brucker
2876,Gene Colan
2877,Gene DeWeese
2878,Gene Kerrigan
2879,Gene Thompson-Grove
2880,Gene Wilder
2881,Gene Wolfe
2882,Geneen Roth
2883,Geneviève
2884,Genevieve Gorman
2885,Geoff Dyer
2886,Geoff Emerick
2887,Geoff Johns
2888,Geoff Klock
2889,Geoff Spear
2890,Geoff Waring
2891,Geoffrey Batchen
2892,Geoffrey Brock
2893,Geoffrey Chaucer
2894,Geoffrey Howard
2895,Geoffrey M. Bellman
2896,Geoffrey McGivern
2897,Geoffrey Miller
2898,Geoffrey S. Kirk
2899,Geoffrey Sainsbury
2900,Geoffrey Wall
2901,Geoffrey Warnock
2902,Georg Bühler
2903,Georg Feuerstein
2904,Georg Wilhelm Friedrich Hegel
2905,George      Young
2906,George  Adamson
2907,George A. Reisch
2908,George Alec Effinger
2909,George Balanchine
2910,George Beahm
2911,George Bernard Shaw
2912,George Breitman
2913,George Clayton Johnson
2914,George Condo
2915,George Crile
2916,George Cruikshank
2917,George D. Economou
2918,George D. Schade
2919,George E. Stanley
2920,George Egerton
2921,George Eliot
2922,George F. Jewsbury
2923,George Ford
2924,George Gamow
2925,George Gesner
2926,George Gibian
2927,George Gladir
2928,George Grant
2929,George H. Scherr
2930,George H. Wood
2931,George Henrik von Wright
2932,George Henry Jennings
2933,George Herbert Palmer
2934,George J. Becker
2935,George J. Firmage
2936,George Lakoff
2937,George Lucas
2938,George M. Towle
2939,George MacDonald
2940,George MacDonald Fraser
2941,George Orwell
2942,George Ovitt Jr.
2943,George Pelecanos
2944,George Pérez
2945,George Plimpton
2946,George Pratt
2947,George R. Stewart
2948,George R.R. Martin
2949,George Rawlinson
2950,George Reavy
2951,George Ritzer
2952,George S. Clason
2953,George Saintsbury
2954,George Saunders
2955,George Seferis
2956,George Selden
2957,George Smoot
2958,George Stade
2959,George Stalk Jr.
2960,George Steiner
2961,George Sullivan
2962,George Thibaut
2963,George Thomson
2964,George Ulrich
2965,George Washington
2966,George Weigel
2967,George Zebrowski
2968,Georges Bataille
2969,Georges Perec
2970,Georges Simenon
2971,Georgette Heyer
2972,Georgia Ann Machemer
2973,Georgie Ripper
2974,Georgina Grey
2975,Georgina Sutton
2976,Gerald Bevan
2977,Gerald Eugene Myers
2978,Gerald J. Erion
2979,Gerald Jay Sussman
2980,Gerald Posner
2981,Gerald Ravenscourt Hayes
2982,Geraldine Brooks
2983,Geraldine McCaughrean
2984,Geraldine Pinch
2985,Gerard  Murphy
2986,Gerard Auzet
2987,Gérard H. Durand
2988,Gerard Stembridge
2989,Gerry Bothmer
2990,Gerry Conway
2991,Gertrud Jaron Lewis
2992,Gertrude Chandler Warner
2993,Gertrude Stein
2994,Gertrude the Great
2995,Gia Bathory Al Babel
2996,Giada De Laurentiis
2997,Gilbert Achcar
2998,Gilbert Adair
2999,Gilbert Murray
3000,Gilbert Sale
3001,Gilbert Shelton
3002,Giles Andreae
3003,Giles Foden
3004,Gill Harvey
3005,Gill Tomblin
3006,Gillen D'Arcy Wood
3007,Gilles Deleuze
3008,Gilles Vaugeois
3009,Gillian Avery
3010,Gillian Beer
3011,Gillian McCain
3012,Gina Moxley
3013,Gina Smith
3014,Gionarle del Popolo
3015,Giorgio De Santillana
3016,Giotto di Bondone
3017,Giovanna Borradori
3018,Giovanni Battista Piranesi
3019,Giovanni Pietro Pinamont
3020,Giovanni Pontiero
3021,Giray Fidan
3022,Girolamo Cardano
3023,Girolamo De Michele
3024,Gisela Stege
3025,Gish Jen
3026,Gita May
3027,Giuliana DePandi
3028,Giuliano Hazan
3029,Glaser Linda
3030,Glen C. Strathy
3031,Glen David Gold
3032,Glen Merzer
3033,Glending Olson
3034,Glenn Chadbourne
3035,Glenn Dean
3036,Glenn Fabry
3037,Glenn M. Schwartz
3038,Glenn McCoy
3039,Glenn O'Brien
3040,Glenn R. Morrow
3041,Glenn Stout
3042,Glenn W. Most
3043,Glenn Wolff
3044,Glenn Yeffeth
3045,Gloria Bird
3046,Gloria Goldreich
3047,Gloria Naylor
3048,Glyn Daly
3049,Glyn Davies
3050,Glynne Walley
3051,Gonzague Saint Bris
3052,Good Housekeeping
3053,Goran Parlov
3054,Gordon A. Craig
3055,Gordon Botherston
3056,Gordon Bowker
3057,Gordon Dahlquist
3058,Gordon Hendricks
3059,Gordon Hutner
3060,Gordon Korman
3061,Gordon McMullan
3062,Gordon S. Wood
3063,Gordon Teskey
3064,Gordon W. Allport
3065,Gore Vidal
3066,Gorgias of Leontini
3067,Gotthold Ephraim Lessing
3068,Govind Armstrong
3069,Grace Frick
3070,Grace Paley
3071,Graeme Base
3072,Graham   Watson
3073,Graham Brack
3074,Graham Chapman
3075,Graham Greene
3076,Graham Hancock
3077,Graham Handley
3078,Graham Masterton
3079,Graham McNeill
3080,Graham Rust
3081,Graham Swift
3082,Graham Tulloch
3083,Graham Turner
3084,Grant Blackwood
3085,Grant Morrison
3086,Grant R. Osborne
3087,Grantland Rice
3088,Gray Jolliffe
3089,Graydon Carter
3090,Greg  Taylor
3091,Greg Bear
3092,Greg Behrendt
3093,Greg Call
3094,Greg Child
3095,Greg Costikyan
3096,Greg Cox
3097,Greg Donahue
3098,Greg Henrikson
3099,Greg Iles
3100,Greg Keyes
3101,Greg Lawrence
3102,Greg Martin
3103,Greg Ruggiero
3104,Greg Simpson
3105,Greg Tang
3106,Gregary Racz
3107,Gregg Hurwitz
3108,Gregg Olsen
3109,Gregorio Vlastelica
3110,Gregory Bassham
3111,Gregory Claeys
3112,Gregory H. Hemingway
3113,Gregory Maguire
3114,Gregory Manchess
3115,Gregory Rabassa
3116,Gregory Stephens
3117,Gregory Stevenson
3118,Gretchen Moran Laskas
3119,Gretchen Schields
3120,Gretchen Stull
3121,Grif Stockley
3122,Gris Grimly
3123,Grover Gardner
3124,Guenevera Tunberg
3125,Guido Waldman
3126,Guillermo Solana
3127,Guillermo Suazo Pascual
3128,Gunnvor Stallybrass
3129,Günter Grass
3130,Gunther Stuhlmann
3131,Gus Russo
3132,Gus Van Sant
3133,Gustave Doré
3134,Gustave Flaubert
3135,Gustave Le Bon
3136,Guy Abadia
3137,Guy Cardwell
3138,Guy Davenport
3139,Guy Francis
3140,Guy Kawasaki
3141,Guy Ogilvy
3142,Guy Parker-Rees
3143,Guy W. Jones
3144,Gwen Ellery
3145,Gwen Moran
3146,Gwyn Hyman Rubio
3147,Gwynne Forster
3148,H. Anna Suh
3149,H. Eugene LeMay Jr.
3150,H. Eugene Stanley
3151,H. Havelock Ellis
3152,H. Jay Riker
3153,H. Lee Shapiro
3154,H. Mack Horton
3155,H. Patricia Wakefield
3156,H. Resit Akcakaya
3157,H. Rider Haggard
3158,H.G. Bissinger
3159,H.G. Wells
3160,H.M. Nahmad
3161,H.M. Parshley
3162,H.P. Lovecraft
3163,H.R. Giger
3164,H.R. Millar
3165,H.T. Lowe-Porter
3166,H.T. Willetts
3167,H.W. Brands
3168,Ha Jin
3169,Hablot Knight Browne
3170,Hailey Abbott
3171,Halldór Laxness
3172,Hania Czajkowski
3173,Hanif Kureishi
3174,Hank Wagner
3175,Hannah  Green
3176,Hannah Arendt
3177,Hannah Hurnard
3178,Hanoch Gutfreund
3179,Hanon W. Russell
3180,Hans Blumenberg
3181,Hans Hermann
3182,Hans J. Schütz
3183,Hans Jenssen
3184,Hans Jonas
3185,Hans Magnus Enzensberger
3186,Hans Schumacher
3187,Hans Walter Gabler
3188,Hans-Friedrich Mueller
3189,Hanshan
3190,Harald Wiberg
3191,Hari Kunzru
3192,Harlan Coben
3193,Harlan Ellison
3194,Harlow Giles Unger
3195,Harold Abelson
3196,Harold Beaver
3197,Harold Bloom
3198,Harold C. Livesay
3199,Harold Clurman
3200,Harold Courlander
3201,Harold Coyle
3202,Harold F. Brooks
3203,Harold G. Moore
3204,Harold Jenkins
3205,Harold Mattingly
3206,Harold S. Kushner
3207,Harold Tarrant
3208,Harold William Kuhn
3209,Harper Lee
3210,Harpo Marx
3211,Harriet Ann Jacobs
3212,Harriet Lerner
3213,Harriet Walter
3214,Harrison Cady
3215,Harrison Edward Livingstone
3216,Harrison Hayford
3217,Harry   Bates
3218,Harry Bliss
3219,Harry Crews
3220,Harry Ford
3221,Harry G. Frankfurt
3222,Harry Graham
3223,Harry Hamernik
3224,Harry Harrison
3225,Harry Levin
3226,Harry Pearson
3227,Harry Ritchie
3228,Harry Rowohlt
3229,Harry Turtledove
3230,Harry Zohn
3231,Hartford Courant
3232,Hartmut Schickert
3233,Haruki Murakami
3234,Haruko Taya Cook
3235,Harvey Kidder
3236,Harvey Mansfield
3237,Harvey P. Mandel
3238,Harvey Pekar
3239,Haven Kimmel
3240,Hayao Miyazaki
3241,Hayden Carruth
3242,Hayward Morse
3243,Hazel E. Barnes
3244,Hazel Rowley
3245,Heather  Wood
3246,Heather Cahoon
3247,Heather Graham
3248,Heather Harpham Kopp
3249,Heather Havrilesky
3250,Heather Henson
3251,Heather Jarman
3252,Heather O'Neill
3253,Heather Rose Jones
3254,Heidi Baker
3255,Heidi Betts
3256,Heidi Boyd
3257,Heidi Fleiss
3258,Heidi Hayes Jacobs
3259,Heidi Kilgras
3260,Heidi Murkoff
3261,Heike Schwarzbauer
3262,Helen  Cooper
3263,Helen Craig
3264,Helen Ericson
3265,Helen Fielding
3266,Helen Fisher
3267,Helen Keier
3268,Helen L. Taylor
3269,Helen Lane
3270,Helen Marx
3271,Helen McCarthy
3272,Helen Oxenbury
3273,Helen Sewell
3274,Helen Small
3275,Helen Vendler
3276,Helen Ward
3277,Helena Grice
3278,Helena Ragg-Kirkby
3279,Hélène Cixous
3280,Hélène Greven-Borde
3281,Helene P. Foley
3282,Hemant Mehta
3283,Henepola Gunaratana
3284,Henning Mankell
3285,Henri Blocher
3286,Henri J.M. Nouwen
3287,Henri Mitterand
3288,Henry Austen
3289,Henry B. Wonham
3290,Henry Bettenson
3291,Henry Chadwick
3292,Henry David Thoreau
3293,Henry Fielding
3294,Henry Francis Cary
3295,Henry Gammidge
3296,Henry Gifford
3297,Henry James
3298,Henry Jenkins
3299,Henry Kuttner
3300,Henry Louis Gates Jr.
3301,Henry M. Sayre
3302,Henry Miller
3303,Henry Mintzberg
3304,Henry N. Beard
3305,Henry Nash Smith
3306,Henry Reed
3307,Henry Rosemont Jr.
3308,Henry Rushton Fairclough
3309,Henry Vizetelly
3310,Henry Wadsworth Longfellow
3311,Heraclitus
3312,Herb Johnson
3313,Herb Trimpe
3314,Herbert Asbury
3315,Herbert Butterfield
3316,Herbert J. Hunt
3317,Herbert Marcuse
3318,Herbert R. Lottman
3319,Herbert Read
3320,Herman Melville
3321,Herman Wouk
3322,Hermann Alexander Diels
3323,Hermann Broch
3324,Hermann Hesse
3325,Hermann Oldenberg
3326,Hermione Lee
3327,Hernán Sabaté Vargas
3328,Herodotus
3329,Hershel Parker
3330,Hertha Von Dechend
3331,Hervé Guibert
3332,Hervie Haufler
3333,Hesiod
3334,Hesketh Pearson
3335,Heywood Broun
3336,Hiawyn Oram
3337,Hidenori Hara
3338,Hideyuki Kikuchi
3339,Hilaire Belloc
3340,Hilary Barta
3341,Hilary H. Milton
3342,Hilary Hemingway
3343,Hilary Knight
3344,Hilary Putnam
3345,Hilda Rosner
3346,Hildegarde Hoyt Swift
3347,Hillary Rodham Clinton
3348,Hillel Halkin
3349,Hinako Takanaga
3350,Hippocrates George Apostle
3351,Hirohiko Araki
3352,Hiroki Endo
3353,Hiromu Arakawa
3354,Hiroshi Aida
3355,Hiroshi Takahashi
3356,Hiroyuki Morioka
3357,Hitori Nakano
3358,Hoa Loranger
3359,Hob
3360,Holly Black
3361,Holly Keller
3362,Holly Meade
3363,Holly Phillips
3364,Holter Graham
3365,Homer
3366,Homer Hickam
3367,Honoré de Balzac
3368,Hope S. Warshaw
3369,Horace
3370,Horace  Silver
3371,Horace Walpole
3372,Horacio Elena
3373,Hotaru Odagiri
3374,Howard  Kaplan
3375,Howard A. Klausner
3376,Howard Blum
3377,Howard Brodie
3378,Howard C. Cutler
3379,Howard Chaykin
3380,Howard E. Covington Jr.
3381,Howard Eiland
3382,Howard F. Lyman
3383,Howard Hibbett
3384,Howard Korder
3385,Howard Massey
3386,Howard Mittelmark
3387,Howard Nemerov
3388,Howard Porter
3389,Howard Read
3390,Howard Roughan
3391,Howard Stern
3392,Howard Vincent Hong
3393,Howard W. Stone
3394,Howard Waldrop
3395,Howard Zinn
3396,Howell D. Chickering
3397,Hubert L. Dreyfus
3398,Hugh    Miller
3399,Hugh  Thomson
3400,Hugh Bicheno
3401,Hugh Bredin
3402,Hugh Dickson
3403,Hugh Fraser
3404,Hugh Grant
3405,Hugh Haughton
3406,Hugh Honour
3407,Hugh Kenner
3408,Hugh Laurie
3409,Hugh McLean
3410,Hugh Tredennick
3411,Hugh Trevor-Roper
3412,Hugo Hamilton
3413,Humberto Ramos
3414,Humphrey Carpenter
3415,Humphrey Palmer
3416,Hunter Davies
3417,Hunter S. Thompson
3418,Huntington Cairns
3419,Huston Smith
3420,Huw Richards
3421,Hyginus
3422,I. William Zartman
3423,Iacopo Bruno
3424,Iain Banks
3425,Iain Crichton Smith
3426,Iain Levison
3427,Iain M. Banks
3428,Iain McLaughlin
3429,Iain Pears
3430,Iain Sinclair
3431,Iakov Damsky
3432,Ian        Martin
3433,Ian  Miller
3434,Ian Beck
3435,Ian Buruma
3436,Ian C. Storey
3437,Ian Caldwell
3438,Ian Christie
3439,Ian Edginton
3440,Ian Fleming
3441,Ian Fullwood
3442,Ian Glasper
3443,Ian Hamilton
3444,Ian Hemphill
3445,Ian Higgins
3446,Ian Holm
3447,Ian Jack
3448,Ian King
3449,Ian Lemke
3450,Ian M. Cuthbertson
3451,Ian McEwan
3452,Ian McKellen
3453,Ian Ogilvy
3454,Ian Patterson
3455,Ian Schoenherr
3456,Ian Stewart
3457,Ian Thomson
3458,Ian W. Toll
3459,Ian Watson
3460,Ian Whybrow
3461,Ignat Avsey
3462,Ignatius of Loyola
3463,Igor Kordey
3464,Igor Novikov
3465,Igor Stravinsky
3466,Il Manifesto
3467,Ilan Stavans
3468,Ilon Wikland
3469,Ilona Andrews
3470,Ilse Lasch
3471,Immanuel Kant
3472,Imogen Stubbs
3473,Ina Garten
3474,Ina May Gaskin
3475,Ina Rilke
3476,India Edghill
3477,Indu Sundaresan
3478,Inga Shirer Dean
3479,Inge de Heer
3480,Ingolf Dahl
3481,Ingri d'Aulaire
3482,Ingrid Christopherson
3483,International Code Council (ICC)
3484,Íñigo Jáuregui
3485,Ira Levin
3486,Iraj Pezeshkzad
3487,Irene Bonhorst
3488,Iris Fry
3489,Iris Menéndez
3490,Iris Murdoch
3491,Irma A. Richter
3492,Irv Novack
3493,Irvin D. Yalom
3494,Irvin Rock
3495,Irvine Welsh
3496,Irving Drutman
3497,Irving Howe
3498,Irving John
3499,Irving Penn
3500,Irving Stone
3501,Irving Townsend
3502,Isaac Asimov
